time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
151900,2024-07-02 11:14:30,51.5346849831349,61.1491394792759,74.475068,67.421262,1027.2246362176,1094.6458982176,20.013124,10.06623,881.24674736,1676.4108148,28,5,16.284,1098.2548222176,78.083992,33.1738202,1065.7152572,0,10.06623,0,89.6, -2.6, -2.9,0,1,1346,1024,1024,1024,49,0,0,0,55.5,-89.9,0,89,4.083,4.028,4.071,4.082,0,0,7.254,81.32,1094.6458982176,74.475068,6,P-GPS,
152100,2024-07-02 11:14:30,51.534685106357,61.1491523610043,74.475068,67.585304,1027.0605942176,1094.6458982176,20.341208,10.06623,879.78677356,1679.33732408,28,5,16.284,1098.2548222176,78.083992,33.1738202,1065.7152572,0,10.06623,0,89.7, -2.7, -2.6,0,1,1354,1024,1024,1024,50,0,0,0,55.5,-89.9,0,89,4.083,4.028,4.071,4.082,0,0,7.254,81.32,1094.6458982176,74.475068,6,P-GPS,
152300,2024-07-02 11:14:31,51.5346852057297,61.1491658359384,74.475068,67.749346,1026.8965522176,1094.6458982176,20.341208,9.842536,878.27430632,1682.39506696,28,5,16.284,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.5, -2.9, -3,0,1,1356,1024,1024,1024,50,0,0,0,55.5,-89.9,0,89,4.083,4.028,4.071,4.082,0,0,7.254,81.32,1094.6458982176,74.475068,6,P-GPS,
152500,2024-07-02 11:14:31,51.5346852994827,61.1491789034292,74.475068,67.8805796,1026.7653186176,1094.6458982176,20.341208,9.842536,876.81761336,1685.36094632,28,5,16.284,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.7, -3.1, -3,0,1,1355,1024,1024,1024,50,0,0,0,55.5,-89.9,0,89,4.083,4.028,4.071,4.082,0,0,7.254,81.32,1094.6458982176,74.475068,6,P-GPS,
152700,2024-07-02 11:14:31,51.5346854349037,61.1491919471213,74.146984,67.7165376,1026.6012766176,1094.3178142176,20.341208,9.842536,875.35435872,1688.320264,28,5,16.335,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.7, -3.4, -2.4,0,1,1354,1024,1024,1024,50,0,0,0,55.5,-89.9,0,89,4.091,4.074,4.089,4.09,0,0,7.47,81.32,1094.3178142176,74.146984,6,P-GPS,
152900,2024-07-02 11:14:31,51.5346855670351,61.1492050125187,74.146984,67.8805796,1026.4372346176,1094.3178142176,20.669292,9.842536,873.9009466,1691.28614336,28,5,16.335,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.6, -3.6, -2.9,0,1,1346,1024,1024,1024,49,0,0,0,55.5,-89.9,0,89,4.091,4.074,4.089,4.09,0,0,7.47,81.32,1094.3178142176,74.146984,6,P-GPS,
153100,2024-07-02 11:14:31,51.5346857154774,61.1492180804503,74.146984,68.0118132,1026.3060010176,1094.3178142176,20.669292,9.842536,872.44753448,1694.25202272,28,5,16.335,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.8, -3.3, -2.3,0,1,1359,1024,1024,1024,51,0,0,0,55.5,-89.9,0,89,4.091,4.074,4.089,4.09,0,0,7.47,81.32,1094.3178142176,74.146984,6,P-GPS,
153300,2024-07-02 11:14:32,51.5346858192362,61.1492307844594,74.146984,68.1758552,1026.1419590176,1094.3178142176,20.669292,9.618842,871.05645832,1697.13588108,28,5,16.335,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.618842,0,89.9, -3, -2.5,0,1,1363,1024,1024,1024,51,0,0,0,55.5,-90,0,89,4.091,4.074,4.089,4.09,0,0,7.47,81.32,1094.3178142176,74.146984,6,P-GPS,
153500,2024-07-02 11:14:32,51.5346858954448,61.1492440903784,74.146984,68.3398972,1025.9779170176,1094.3178142176,20.669292,9.618842,869.61616956,1700.15753472,28,5,16.335,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.618842,0,89.9, -3.5, -2.8,0,1,1362,1024,1024,1024,51,0,0,0,55.5,-89.9,0,89,4.091,4.074,4.089,4.09,0,0,7.47,81.32,1094.3178142176,74.146984,6,P-GPS,
153700,2024-07-02 11:14:32,51.5346859554796,61.1492570335869,74.146984,68.5039392,1025.8138750176,1094.3178142176,20.997376,9.618842,868.22837424,1703.09388652,28,5,16.327,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.618842,0,89.8, -4.2, -3,0,1,1368,1024,1024,1024,52,0,0,0,55.5,-90,0,89,4.09,4.075,4.087,4.089,0,0,7.839,81.32,1094.3178142176,74.146984,6,P-GPS,
153900,2024-07-02 11:14:32,51.5346859976958,61.1492700288001,73.8189,68.3070888,1025.6826414176,1093.9897302176,21.32546,9.618842,866.85042144,1706.04336168,28,5,16.327,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.618842,0,89.8, -4, -3.4,0,1,1365,1024,1024,1024,52,0,0,0,55.5,-90,0,89,4.09,4.075,4.087,4.089,0,0,7.839,81.32,1093.9897302176,73.8189,6,P-GPS,
154100,2024-07-02 11:14:32,51.5346860521109,61.1492830743652,73.8189,68.4711308,1025.5185994176,1093.9897302176,21.32546,9.842536,865.4691878,1709.00267936,28,5,16.327,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.7, -3.5, -2.8,0,1,1362,1024,1024,1024,51,0,0,0,55.5,-90,0,89,4.09,4.075,4.087,4.089,0,0,7.839,81.32,1093.9897302176,73.8189,6,P-GPS,
154300,2024-07-02 11:14:33,51.5346861061149,61.1492961518824,73.8189,68.6351728,1025.3545574176,1093.9897302176,21.653544,9.842536,864.09451584,1711.97183956,28,5,16.327,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.8, -3.3, -3.1,0,1,1358,1024,1024,1024,51,0,0,0,55.5,-90,0,89,4.09,4.075,4.087,4.089,0,0,7.839,81.32,1093.9897302176,73.8189,6,P-GPS,
154500,2024-07-02 11:14:33,51.5346862054876,61.1493092551815,73.8189,68.7664064,1025.2233238176,1093.9897302176,21.981628,9.842536,862.70672052,1714.94756144,28,5,16.327,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.8, -3.2, -2.7,0,1,1358,1024,1024,1024,51,0,0,0,55.5,-90,0,89,4.09,4.075,4.087,4.089,0,0,7.839,81.32,1093.9897302176,73.8189,6,P-GPS,
154700,2024-07-02 11:14:33,51.534686314729,61.1493223672949,73.8189,68.9304484,1025.0592818176,1093.9897302176,22.309712,9.842536,861.32548688,1717.92328332,28,5,16.352,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.8, -3.2, -2.4,0,1,1358,1024,1024,1024,51,0,0,0,55.5,-90,0,89,4.093,4.078,4.09,4.091,0,0,6.711,81.5,1093.9897302176,73.8189,6,P-GPS,
154900,2024-07-02 11:14:33,51.5346864049183,61.149335506182,73.8189,69.0944904,1024.8952398176,1093.9897302176,22.309712,9.842536,859.95409576,1720.90556688,28,5,16.352,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.9, -2.8, -2.9,0,1,1354,1024,1024,1024,50,0,0,0,55.5,-89.9,0,89,4.093,4.078,4.09,4.091,0,0,6.711,81.5,1093.9897302176,73.8189,6,P-GPS,
155100,2024-07-02 11:14:34,51.5346864665979,61.1493486463912,73.8189,69.2585324,1024.7311978176,1093.9897302176,22.637796,9.842536,858.60238968,1723.88785044,28,5,16.352,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.9, -2.9, -3.4,0,1,1352,1024,1024,1024,50,0,0,0,55.5,-89.9,0,89,4.093,4.078,4.09,4.091,0,0,6.711,81.5,1093.9897302176,73.8189,6,P-GPS,
155300,2024-07-02 11:14:34,51.534686537735,61.1493614424001,73.8189,69.389766,1024.5999642176,1093.9897302176,22.637796,9.842536,857.29005368,1726.79139384,28,5,16.352,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.8, -2.7, -3.5,0,1,1353,1024,1024,1024,50,0,0,0,55.5,-90,0,89,4.093,4.078,4.09,4.091,0,0,6.711,81.5,1093.9897302176,73.8189,6,P-GPS,
155500,2024-07-02 11:14:34,51.5346866462911,61.1493748666516,73.8189,69.553808,1024.4359222176,1093.9897302176,22.96588,9.842536,855.90882004,1729.83601336,27,5,16.352,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.9, -2.4, -3.4,0,1,1350,1024,1024,1024,49,0,0,0,55.5,-90,0,89,4.093,4.078,4.09,4.091,0,0,6.711,81.5,1093.9897302176,73.8189,6,P-GPS,
155700,2024-07-02 11:14:34,51.5346867758183,61.1493878813666,73.490816,69.389766,1024.2718802176,1093.6616462176,23.293964,9.842536,854.57351816,1732.7920502,28,5,16.357,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.8, -2.6, -3.2,0,1,1348,1024,1024,1024,49,0,0,0,55.5,-89.9,0,88,4.094,4.08,4.091,4.093,0,0,6.737,81.5,1093.6616462176,73.490816,6,P-GPS,
155900,2024-07-02 11:14:34,51.5346869276872,61.1494008637989,73.490816,69.5209996,1024.1406466176,1093.6616462176,23.293964,9.842536,853.23821628,1735.73824452,28,5,16.357,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.842536,0,89.8, -2.5, -2.9,0,1,1348,1024,1024,1024,49,0,0,0,55.5,-90,0,88,4.094,4.08,4.091,4.093,0,0,6.737,81.5,1093.6616462176,73.490816,6,P-GPS,
156100,2024-07-02 11:14:34,51.5346870467973,61.149413774174,73.490816,69.6850416,1023.9766046176,1093.6616462176,23.622048,9.618842,851.92916112,1738.66803464,28,5,16.357,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.618842,0,89.8, -2.6, -3.1,0,1,1354,1024,1024,1024,50,0,0,0,55.5,-90,0,88,4.094,4.08,4.091,4.093,0,0,6.737,81.5,1093.6616462176,73.490816,6,P-GPS,
156300,2024-07-02 11:14:35,51.5346871364384,61.1494265836248,73.490816,69.8490836,1023.8125626176,1093.6616462176,23.622048,9.618842,850.64963352,1741.57485888,28,5,16.357,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.618842,0,89.9, -2.4, -3.2,0,1,1357,1024,1024,1024,50,0,0,0,55.5,-89.9,0,88,4.094,4.08,4.091,4.093,0,0,6.737,81.5,1093.6616462176,73.490816,6,P-GPS,
156500,2024-07-02 11:14:35,51.5346871868786,61.1494393133058,73.490816,69.9803172,1023.6813290176,1093.6616462176,23.622048,9.618842,849.39963348,1744.46527892,28,5,16.357,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.618842,0,90, -3.3, -3.7,0,1,1356,1024,1024,1024,50,0,0,0,55.5,-90,0,88,4.094,4.08,4.091,4.093,0,0,6.737,81.5,1093.6616462176,73.490816,6,P-GPS,
156700,2024-07-02 11:14:35,51.5346872633613,61.1494520164335,73.490816,70.045934,1023.6157122176,1093.6616462176,23.622048,9.618842,848.14963344,1747.34913728,28,5,16.344,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.618842,0,90.1, -3.4, -3.4,0,1,1347,1024,1024,523,49,0,0,-76,55.5,-90,0,88,4.091,4.076,4.088,4.088,0,0,6.823,81.68,1093.6616462176,73.490816,6,P-GPS,
156900,2024-07-02 11:14:35,51.5346873220254,61.1494647189002,73.490816,70.045934,1023.6157122176,1093.6616462176,23.622048,9.618842,846.91275676,1750.2297148,28,5,16.344,1098.2548222176,78.083992,33.1738202,1065.7152572,0,9.618842,0,90, -3.2, -3.2,0,1,1351,1024,1024,1024,50,0,0,0,54.6,-90,0,88,4.091,4.076,4.088,4.088,0,0,6.823,81.68,1093.6616462176,73.490816,6,P-GPS,
157100,2024-07-02 11:14:35,51.5346875444832,61.1494774016447,73.490816,70.045934,1023.6157122176,1093.6616462176,23.622048,9.6412114,845.63322916,1753.11029232,28,5,16.344,1098.2548222176,78.083992,33.1738202,1065.7152572,0.671082,9.618842,0.223694,88.8, -1.8, -9.9,0,1,1350,1024,1024,1024,49,0,0,0,50.3,-90,0,88,4.091,4.076,4.088,4.088,0,0,6.823,81.68,1093.6616462176,73.490816,6,P-GPS,
157300,2024-07-02 11:14:36,51.5346882352948,61.1494899295873,73.8189,70.374018,1023.6157122176,1093.9897302176,22.96588,9.4175174,844.21918712,1755.96462312,27,5,16.344,1098.2548222176,78.083992,33.1738202,1065.7152572,0.671082,9.395148,0,84.3, -2.4, -4.1,0,1,1343,1024,1024,967,48,0,0,-9,50.2,-90,0,88,4.091,4.076,4.088,4.088,0,0,6.823,81.68,1093.9897302176,73.8189,6,P-GPS,
157500,2024-07-02 11:14:36,51.5346889193901,61.1495022915997,73.8189,70.374018,1023.6157122176,1093.9897302176,23.293964,9.4175174,842.8313918,1758.78286468,28,5,16.344,1098.2548222176,78.083992,33.1738202,1065.7152572,0.671082,9.395148,0,84.8, -3.4, -4.8,0,1,1344,1024,1024,1024,48,0,0,0,49.1,-89.9,0,88,4.091,4.076,4.088,4.088,0,0,6.823,81.68,1093.9897302176,73.8189,6,P-GPS,
157700,2024-07-02 11:14:36,51.5346898104547,61.1495145169898,73.8189,70.374018,1023.6157122176,1093.9897302176,23.293964,9.2609316,841.39438388,1761.57485952,28,5,16.363,1098.2548222176,78.083992,33.1738202,1065.7152572,1.342164,9.171454,0,83.5, -0.8, -25.2,0,1,1343,1024,1024,1024,48,0,0,0,42.2,-90,0,88,4.082,4.071,4.086,4.089,0,0,6.643,81.68,1093.9897302176,73.8189,6,P-GPS,
157900,2024-07-02 11:14:36,51.5346915643485,61.1495263275547,73.8189,70.374018,1023.6157122176,1093.9897302176,23.293964,9.0148682,839.7145938,1764.33076512,28,5,16.363,1098.2548222176,78.083992,33.1738202,1065.7152572,2.23694,8.724066,0,75, -2.5, -5.2,0,1,1334,1024,1024,1024,47,0,0,0,41.6,-90,0,88,4.082,4.071,4.086,4.089,0,0,6.643,81.68,1093.9897302176,73.8189,6,P-GPS,
158100,2024-07-02 11:14:36,51.5346934742231,61.1495378767741,73.8189,70.374018,1023.6157122176,1093.9897302176,23.293964,9.0148682,838.01511868,1767.0440198,28,5,16.363,1098.2548222176,78.083992,33.1738202,1065.7152572,2.23694,8.724066,0,76.2, -4.6, -3,0,1,1303,1024,1024,1024,42,0,0,0,41.6,-90,0,88,4.082,4.071,4.086,4.089,0,0,6.643,81.68,1093.9897302176,73.8189,6,P-GPS,
158300,2024-07-02 11:14:37,51.5346952984317,61.1495494138738,74.146984,70.702102,1023.6157122176,1094.3178142176,23.622048,8.94776,836.34845196,1769.74415112,28,5,16.363,1098.2548222176,78.083992,33.1738202,1065.7152572,2.013246,8.724066,0,76, -3.6, -3.3,0,1,1297,966,1024,1024,41,-9,0,0,41.6,-90,0,88,4.082,4.071,4.086,4.089,0,0,6.643,81.68,1094.3178142176,74.146984,6,P-GPS,
158500,2024-07-02 11:14:37,51.5346969999663,61.1495608780348,74.146984,70.702102,1023.6157122176,1094.3178142176,23.622048,8.6793272,834.73427868,1772.42131656,28,5,16.363,1098.2548222176,78.083992,33.1738202,1065.7152572,1.789552,8.500372,0,76.2, -2.5, -3.9,0,1,1302,926,1024,1024,42,-15,0,0,41.6,-90,0,88,4.082,4.071,4.086,4.089,0,0,6.643,81.68,1094.3178142176,74.146984,6,P-GPS,
158700,2024-07-02 11:14:37,51.5346986524314,61.1495721736214,74.146984,70.702102,1023.6157122176,1094.3178142176,23.293964,8.6793272,833.15619464,1775.05255024,28,5,16.297,1098.2548222176,78.083992,33.1738202,1065.7152572,1.789552,8.500372,0,75.9, -2, -4.6,0,1,1309,955,1024,1024,43,-10,0,0,41.6,-89.9,0,88,4.084,4.069,4.079,4.082,0,0,7.835,81.68,1094.3178142176,74.146984,6,P-GPS,
158900,2024-07-02 11:14:37,51.5347003510877,61.1495832300086,74.146984,70.702102,1023.6157122176,1094.3178142176,23.293964,8.5227414,831.59123396,1777.63785216,28,5,16.297,1098.2548222176,78.083992,33.1738202,1065.7152572,2.013246,8.276678,0,75.9, -2.2, -4.6,0,1,1311,955,1024,1024,43,-10,0,0,41.6,-89.9,0,88,4.084,4.069,4.079,4.082,0,0,7.835,81.68,1094.3178142176,74.146984,6,P-GPS,
159100,2024-07-02 11:14:37,51.5347020901783,61.1495940497306,74.475068,71.030186,1023.6157122176,1094.6458982176,23.293964,8.2990474,830.03939664,1780.17394148,28,5,16.297,1098.2548222176,78.083992,33.1738202,1065.7152572,2.013246,8.052984,0,76.1, -2.9, -4.3,0,1,1319,980,1024,1024,45,-7,0,0,41.6,-89.9,0,88,4.084,4.069,4.079,4.082,0,0,7.835,81.68,1094.6458982176,74.475068,6,P-GPS,
159300,2024-07-02 11:14:38,51.5347038270759,61.1496047202697,74.475068,71.030186,1023.6157122176,1094.6458982176,23.622048,8.2990474,828.50724436,1782.6772224,28,5,16.297,1098.2548222176,78.083992,33.1738202,1065.7152572,2.013246,8.052984,0,76.2, -2.8, -3.7,0,1,1329,981,1024,1024,46,-7,0,0,41.6,-90,0,88,4.084,4.069,4.079,4.082,0,0,7.835,81.68,1094.6458982176,74.475068,6,P-GPS,
159500,2024-07-02 11:14:38,51.5347055446473,61.1496153312019,74.475068,71.030186,1023.6157122176,1094.6458982176,23.622048,8.2990474,826.98821544,1785.16409912,28,5,16.297,1098.2548222176,78.083992,33.1738202,1065.7152572,2.013246,8.052984,0,76.2, -3, -4.7,0,1,1361,988,1024,1024,51,-5,0,0,41.6,-90,0,88,4.084,4.069,4.079,4.082,0,0,7.835,81.68,1094.6458982176,74.475068,6,P-GPS,
159700,2024-07-02 11:14:38,51.5347072119155,61.1496259053341,74.475068,71.030186,1023.6157122176,1094.6458982176,23.622048,8.2543086,825.49543324,1787.64113332,28,5,16.31,1098.2548222176,78.083992,33.1738202,1065.7152572,1.789552,8.052984,0,75.9, -2.9, -5.6,0,1,1379,990,1024,1024,54,-5,0,0,41.6,-89.9,0,88,4.093,4.077,4.093,4.092,0,0,7.941,81.86,1094.6458982176,74.475068,6,P-GPS,
159900,2024-07-02 11:14:38,51.5347088957686,61.1496364683382,74.803152,71.35827,1023.6157122176,1094.9739822176,23.950132,8.2990474,824.00593188,1790.11488668,28,5,16.31,1098.2548222176,78.083992,33.1738202,1065.7152572,2.013246,8.052984,0,75.9, -3.8, -5.4,0,1,1394,972,1024,1024,56,-8,0,0,41.6,-90,0,88,4.093,4.077,4.093,4.092,0,0,7.941,81.86,1094.9739822176,74.803152,6,P-GPS,
160100,2024-07-02 11:14:39,51.5347106899597,61.1496470429111,74.475068,71.030186,1023.6157122176,1094.6458982176,23.950132,8.3661556,822.48034128,1792.60504424,28,5,16.31,1098.2548222176,78.083992,33.1738202,1065.7152572,2.23694,8.052984,0,75.7, -4.9, -3.6,0,1,1396,708,1024,1024,56,-48,0,0,41.6,-90,0,88,4.093,4.077,4.093,4.092,0,0,7.941,81.86,1094.6458982176,74.475068,6,P-GPS,
160300,2024-07-02 11:14:39,51.5347125773556,61.1496576410624,74.475068,71.030186,1023.6157122176,1094.6458982176,23.950132,8.3661556,820.92522312,1795.10504432,28,5,16.31,1098.2548222176,78.083992,33.1738202,1065.7152572,2.23694,8.052984,0,76.2, -7.6, -3.4,0,1,1427,831,1024,1024,61,-29,0,0,41.6,-89.9,0,88,4.093,4.077,4.093,4.092,0,0,7.941,81.86,1094.6458982176,74.475068,6,P-GPS,
160500,2024-07-02 11:14:39,51.5347145771454,61.1496684819389,74.475068,71.030186,1023.6157122176,1094.6458982176,23.950132,8.6345884,819.31761152,1797.6706612,28,5,16.31,1098.2548222176,78.083992,33.1738202,1065.7152572,2.460634,8.276678,0,76.4, -5.7, -7,0,1,1439,854,1024,1024,63,-26,0,0,41.6,-90,0,88,4.093,4.077,4.093,4.092,0,0,7.941,81.86,1094.6458982176,74.475068,6,P-GPS,
160700,2024-07-02 11:14:39,51.5347168274914,61.1496794724388,74.475068,71.030186,1023.6157122176,1094.6458982176,24.278216,8.9924988,817.61485556,1800.29861404,28,5,16.332,1098.2548222176,78.083992,33.1738202,1065.7152572,2.908022,8.500372,0,76.4, -7.8, -6.5,0,1,1567,1024,1024,1024,82,0,0,0,41.6,-89.9,0,88,4.087,4.072,4.084,4.088,0,0,7.247,81.86,1094.6458982176,74.475068,6,P-GPS,
160900,2024-07-02 11:14:39,51.534719433249,61.1496910074451,74.475068,71.030186,1023.6157122176,1094.6458982176,24.278216,9.2609316,815.75133844,1803.0840472,28,5,16.332,1098.2548222176,78.083992,33.1738202,1065.7152572,3.131716,8.724066,0,76.4, -13.1, -3.7,0,1,1636,1024,1024,1024,93,0,0,0,41.6,-89.9,0,88,4.087,4.072,4.084,4.088,0,0,7.247,81.86,1094.6458982176,74.475068,6,P-GPS,
161100,2024-07-02 11:14:40,51.5347220608001,61.1497026986857,74.475068,71.030186,1023.6157122176,1094.6458982176,24.278216,10.1109688,813.87469796,1805.9055696,28,5,16.332,1098.2548222176,78.083992,33.1738202,1065.7152572,3.131716,9.618842,0,76.7, -18.5, -3,0,1,1618,1024,1024,1024,90,0,0,0,41.6,-89.9,0,88,4.087,4.072,4.084,4.088,0,0,7.247,81.86,1094.6458982176,74.475068,6,P-GPS,
161300,2024-07-02 11:14:40,51.5347248827105,61.1497159301234,74.475068,71.030186,1023.6157122176,1094.6458982176,24.278216,11.2518082,811.80776876,1809.07814188,28,5,16.332,1098.2548222176,78.083992,33.1738202,1065.7152572,3.35541,10.737312,0,76.8, -21.9, -3.4,0,1,1594,1024,1024,1024,86,0,0,0,41.6,-89.9,0,88,4.087,4.072,4.084,4.088,0,0,7.247,81.86,1094.6458982176,74.475068,6,P-GPS,
161500,2024-07-02 11:14:40,51.5347279306423,61.1497308118274,74.475068,71.030186,1023.6157122176,1094.6458982176,24.6063,12.6610804,809.53414664,1812.63457244,28,5,16.332,1098.2548222176,78.083992,33.1738202,1065.7152572,3.802798,12.079476,0,76.5, -20.3, -3.2,0,1,1466,1024,1024,1243,67,0,0,33,41.6,-90,0,88,4.087,4.072,4.084,4.088,0,0,7.247,81.86,1094.6458982176,74.475068,6,P-GPS,
161700,2024-07-02 11:14:40,51.5347311915744,61.1497472573068,74.475068,71.030186,1023.6157122176,1094.6458982176,25.262468,13.5782258,807.0702358,1816.5518954,28,5,16.368,1098.2548222176,78.083992,33.1738202,1065.7152572,4.026492,12.974252,0,76.3, -16, -2.7,0,1,1412,1024,1024,1024,59,0,0,0,42.1,-90,0,88,4.065,4.051,4.062,4.067,0,0,6.56,81.86,1094.6458982176,74.475068,6,P-GPS,
161900,2024-07-02 11:14:40,51.5347344394852,61.1497647764839,74.475068,71.0629944,1023.5829038176,1094.6458982176,26.24672,14.316416,804.53086564,1820.702158,28,5,16.368,1098.2548222176,78.083992,33.1738202,1065.7152572,3.579104,13.869028,-0.223694,74.7, -6.7, 21.2,0,1,1431,1024,1024,1024,62,0,0,0,47.9,-89.9,0,88,4.065,4.051,4.062,4.067,0,0,6.56,81.86,1094.6458982176,74.475068,6,P-GPS,
162100,2024-07-02 11:14:40,51.5347365874431,61.1497824701851,74.475068,71.0629944,1023.5829038176,1094.6458982176,26.574804,14.2716772,802.36879208,1824.79336548,28,5,16.368,1098.2548222176,78.083992,33.1738202,1065.7152572,2.23694,14.092722,0,83.3, -5.9, 0.8,0,1,1420,1024,1024,1024,60,0,0,0,48.4,-89.9,0,88,4.065,4.051,4.062,4.067,0,0,6.56,81.86,1094.6458982176,74.475068,6,P-GPS,
162300,2024-07-02 11:14:41,51.5347383819083,61.1498006953915,74.475068,71.0958028,1023.5500954176,1094.6458982176,26.902888,14.2269384,800.30186288,1828.97971732,28,5,16.368,1098.2548222176,78.083992,33.1738202,1065.7152572,2.013246,14.092722,0,82.8, -6.5, -3.5,0,1,1415,1024,1024,1024,59,0,0,0,48.4,-90,0,88,4.065,4.051,4.062,4.067,0,0,6.56,81.86,1094.6458982176,74.475068,6,P-GPS,
162500,2024-07-02 11:14:41,51.5347401640376,61.1498193932673,74.475068,71.0958028,1023.5500954176,1094.6458982176,26.902888,14.2269384,798.21852948,1833.27105604,28,5,16.368,1098.2548222176,78.083992,33.1738202,1065.7152572,2.013246,14.092722,0,82.7, -5.9, -4.1,0,1,1394,1024,1024,1267,56,0,0,37,48.4,-90,0,88,4.065,4.051,4.062,4.067,0,0,6.56,81.86,1094.6458982176,74.475068,6,P-GPS,
162700,2024-07-02 11:14:41,51.534741977555,61.1498375471877,74.146984,70.8005272,1023.5172870176,1094.3178142176,26.902888,14.0479832,796.18112784,1837.44428452,28,5,16.3,1098.2548222176,78.083992,33.1738202,1065.7152572,2.23694,13.869028,0,82.6, -5.8, -2.2,0,1,1241,1024,1024,1024,33,0,0,0,48.6,-90,0,88,4.091,4.079,4.091,4.093,0,0,7.386,81.86,1094.3178142176,74.146984,6,P-GPS,
162900,2024-07-02 11:14:41,51.5347438002558,61.149855661774,74.146984,70.8333356,1023.4844786176,1094.3178142176,27.230972,14.0479832,794.16341124,1841.61095132,28,5,16.3,1098.2548222176,78.083992,33.1738202,1065.7152572,2.23694,13.869028,0,82.9, -3.5, -3.1,0,1,1024,1024,1024,1024,0,0,0,0,48.8,-90,0,88,4.091,4.079,4.091,4.093,0,0,7.386,81.86,1094.3178142176,74.146984,6,P-GPS,
163100,2024-07-02 11:14:41,51.5347455936245,61.1498735658076,74.146984,70.866144,1023.4516702176,1094.3178142176,27.559056,13.8019198,792.18834556,1845.72512468,28,5,16.3,1098.2548222176,78.083992,33.1738202,1065.7152572,2.013246,13.645334,0,83, 8.5, -1,0,1,1024,1024,807,1024,0,0,-33,0,48.8,-89.9,0,88,4.091,4.079,4.091,4.093,0,0,7.386,81.86,1094.3178142176,74.146984,6,P-GPS,
163300,2024-07-02 11:14:42,51.534747169744,61.1498897554505,74.146984,70.866144,1023.4516702176,1094.3178142176,28.215224,11.9899984,790.42981532,1849.44559724,28,5,16.3,1098.2548222176,78.083992,33.1738202,1065.7152572,1.789552,11.855782,0,83.9, 28.8, 1.2,0,1,1024,1024,364,1024,0,0,-100,0,48.8,-89.9,0,88,4.091,4.079,4.091,4.093,0,0,7.386,81.86,1094.3178142176,74.146984,6,P-GPS,
163500,2024-07-02 11:14:42,51.5347484651527,61.1499041087343,73.8189,70.5708684,1023.4188618176,1093.9897302176,28.543308,10.1557076,788.91734808,1852.73627976,28,5,16.3,1098.2548222176,78.083992,33.1738202,1065.7152572,1.342164,10.06623,1.342164,82.9, 27.6, -2.2,0,1,1024,1024,1024,1024,0,0,0,0,49,-89.9,0,88,4.091,4.079,4.091,4.093,0,0,7.386,81.86,1093.9897302176,73.8189,6,P-GPS,
163700,2024-07-02 11:14:42,51.5347494969839,61.1499159931193,73.162732,69.9475088,1023.3860534176,1093.3335622176,37.401576,8.1200922,787.69031392,1855.45937696,28,5,16.284,1098.2548222176,78.083992,33.1738202,1065.7152572,1.11847,8.052984,2.23694,82.6, 30.1, 0.6,0,1,1024,1024,1024,1024,0,0,0,0,49,-90,0,88,4.134,4.122,4.124,4.13,0,0,8.056,81.86,1093.3335622176,73.162732,6,P-GPS,
